2022-07-29 10:49:43 | INFO | all_testcase.api.test_login_admin | test_login_admin.py | [line:26] : 测试接口：乐迪长租登录
2022-07-29 10:49:52 | INFO | all_testcase.api.test_login_admin | test_login_admin.py | [line:26] : 测试接口：乐迪长租登录
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_admin | test_login_admin.py | [line:34] : https://test.rent.ledear.cn/rent-api/account/platform/account/login
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_admin | test_login_admin.py | [line:35] : {'code': '00000', 'message': '成功', 'data': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.jd2Igt9XH8cC_uC1YFU2fuPV6D-xqtMsIPTZoJc9Mwg'}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_factory_wx_mini | test_login_factory_wx_mini.py | [line:26] : 测试接口：长租厂测微信小程序登录
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_factory_wx_mini | test_login_factory_wx_mini.py | [line:33] : https://test.rent.ledear.cn/rent-api/factory/factory-user/account/login?phone=19180930619&code=930619
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_factory_wx_mini | test_login_factory_wx_mini.py | [line:34] : {'code': '00000', 'message': '成功', 'data': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6NCwic291cmNlX2lkIjo0MX0._-G5y6PiKJW2osn7SPeYx6tAxubbB9uaHr2mi5vHfW8'}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_login_user_wx_mini | test_login_user_wx_mini.py | [line:23] : 测试接口：长租用户端微信小程序登录
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：0-1-1获取编号前缀
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.jd2Igt9XH8cC_uC1YFU2fuPV6D-xqtMsIPTZoJc9Mwg'}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/factory/factory-platform/number-segment/list?page=1&pageSize=10&numberPrefix=901
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 719, 'numberPrefix': '901'}]}}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：0-1-2厂测列表生成编号
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'numberSegmentId': 719}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.jd2Igt9XH8cC_uC1YFU2fuPV6D-xqtMsIPTZoJc9Mwg', 'Content-Length': '103'}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/factory/factory-platform/number-segment/generate
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:144] : 请求参数：{"generateCount": "1", "qrCodeRule": "https://www.ledear.com?bikeNo=${bikeNo}", "numberSegmentId": 719}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': 'https://test.static.ledear.cn/factory/qrCode/%E4%B9%90%E8%BF%AA%E9%95%BF%E7%A7%9F%E8%BD%A6%E8%BE%86%E7%BC%96%E5%8F%B720220729104959761623.xlsx?Expires=1659066599&OSSAccessKeyId=LTAI5tLC3xKWsnzq9jz2fQsL&Signature=DFLcbD2AM6MYzA%2B%2Bs0HISoqKO6I%3D'}
2022-07-29 10:50:00 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：0-1-3厂测列表查询(车辆编号、关联状态)
